ProductKey,CultureName,ProductDescription
255,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
256,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
257,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
258,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
259,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
260,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
261,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
262,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
263,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
264,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
265,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
266,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
267,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
268,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
269,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
270,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
271,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
272,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
273,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
274,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Pánska verzia."
275,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Pánska verzia."
276,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Pánska verzia."
277,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Pánska verzia."
278,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Pánska verzia."
279,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
280,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
281,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
282,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
283,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
284,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
285,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
286,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
287,Slovak,Hliníkový rám LL umožňuje bezpečnú a pohodlnú jazdu a pritom poskytuje skvelé tlmenie nárazov. Jeho cena zaručuje kvalitu.
391,Slovak,Pevná úprava tlmí nárazy a poskytuje presnejšie riadenie.
392,Slovak,Vidlica vyrobená z kompozitných materiálov s hliníkovou rúrkou riadenia.
393,Slovak,Vysokovýkonná uhlíková vidlica so zahnutými ramenami.
394,Slovak,Bezzávitová hlava poskytuje kvalitu za nízku cenu.
395,Slovak,Vzduchotesný náboj chráni pred nečistotami.
396,Slovak,Vysokokvalitná bezzávitová hlava s priemerom 2.54 cm a s mazacím otvorom na rýchle mazanie.
397,Slovak,Viacúčelové riadidlá pre cestné a terénne bicykle.
398,Slovak,Viacúčelové riadidlá pre cestné a terénne bicykle.
399,Slovak,Pevné riadidlá vyrobené zo zliatiny hliníka určené na zjazdové bicyklovanie.
400,Slovak,Pevné riadidlá vyrobené zo zliatiny hliníka určené na zjazdové bicyklovanie.
401,Slovak,"Ploché riadidlá, ktoré sú dostatočne pevné na profesionálnu cyklistiku."
402,Slovak,"Ploché riadidlá, ktoré sú dostatočne pevné na profesionálnu cyklistiku."
403,Slovak,Jedinečný tvar poskytuje jednoduchší prístup k páčkam.
404,Slovak,Jedinečný tvar poskytuje jednoduchší prístup k páčkam.
405,Slovak,Anatomicky tvarované hliníkové trubicové riadidlá vyhovejú všetkým jazdcom.
406,Slovak,Anatomicky tvarované hliníkové trubicové riadidlá vyhovejú všetkým jazdcom.
407,Slovak,Navrhnuté pre pretekárov. Anatomicky tvarované riadidlá vyššej triedy vyrobené zo zliatiny hliníka.
408,Slovak,Navrhnuté pre pretekárov. Anatomicky tvarované riadidlá vyššej triedy vyrobené zo zliatiny hliníka.
409,Slovak,Rám ML je tepelne spracovaný hliníkový rám s rovnakými detailmi a kvalitou ako rám HL. Ponúka skvelý výkon. Pánska verzia.
417,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
418,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
426,Slovak,Rám ML je tepelne spracovaný hliníkový rám s rovnakými detailmi a kvalitou ako rám HL. Ponúka skvelý výkon. Dámska verzia.
427,Slovak,Rám ML je tepelne spracovaný hliníkový rám s rovnakými detailmi a kvalitou ako rám HL. Ponúka skvelý výkon. Dámska verzia.
428,Slovak,Rám ML je tepelne spracovaný hliníkový rám s rovnakými detailmi a kvalitou ako rám HL. Ponúka skvelý výkon. Dámska verzia.
429,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
430,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
431,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
432,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
433,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
434,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
435,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
436,Slovak,"Rám ML je vyrobený z rovnakej zliatiny hliníka ako náš najlepší rad rámov HL a vyniká ľahkou spodnou rámovou rúrkou, ktorá vďaka vytvarovaniu do perfektného priemeru zaručuje ideálnu pevnosť. Dámska verzia."
437,Slovak,Náš najľahší hliníkový rám najvyššej kvality vyrobený z najnovšej zliatiny. Pevnosť sa dosiahla zváraním a tepelným spracovaním. Výsledkom nášho inovatívneho dizajnu je maximálne pohodlie a výkon.
438,Slovak,Náš najľahší hliníkový rám najvyššej kvality vyrobený z najnovšej zliatiny. Pevnosť sa dosiahla zváraním a tepelným spracovaním. Výsledkom nášho inovatívneho dizajnu je maximálne pohodlie a výkon.
439,Slovak,Náš najľahší hliníkový rám najvyššej kvality vyrobený z najnovšej zliatiny. Pevnosť sa dosiahla zváraním a tepelným spracovaním. Výsledkom nášho inovatívneho dizajnu je maximálne pohodlie a výkon.
440,Slovak,Náš najľahší hliníkový rám najvyššej kvality vyrobený z najnovšej zliatiny. Pevnosť sa dosiahla zváraním a tepelným spracovaním. Výsledkom nášho inovatívneho dizajnu je maximálne pohodlie a výkon.
441,Slovak,Náš najľahší hliníkový rám najvyššej kvality vyrobený z najnovšej zliatiny. Pevnosť sa dosiahla zváraním a tepelným spracovaním. Výsledkom nášho inovatívneho dizajnu je maximálne pohodlie a výkon.
442,Slovak,Náš najľahší hliníkový rám najvyššej kvality vyrobený z najnovšej zliatiny. Pevnosť sa dosiahla zváraním a tepelným spracovaním. Výsledkom nášho inovatívneho dizajnu je maximálne pohodlie a výkon.
443,Slovak,Náš najľahší hliníkový rám najvyššej kvality vyrobený z najnovšej zliatiny. Pevnosť sa dosiahla zváraním a tepelným spracovaním. Výsledkom nášho inovatívneho dizajnu je maximálne pohodlie a výkon.
444,Slovak,Náš najľahší hliníkový rám najvyššej kvality vyrobený z najnovšej zliatiny. Pevnosť sa dosiahla zváraním a tepelným spracovaním. Výsledkom nášho inovatívneho dizajnu je maximálne pohodlie a výkon.
445,Slovak,"Pánske pretekárske krátke nohavice z 8 častí. Vyrobené sú z lykry, obsahujú elastický pás a umožňujú stiahnutie na nohách."
446,Slovak,"Odolná, nepremokavá nylónová verzia s ľahkým prístupom. Dostatočne veľká na víkendové výlety."
448,Slovak,Navrhnuté pre pohodlie. Zmestí sa do vrecka. Hliníkový valec. Maximálny tlak 160 psi.
449,Slovak,Jednoduché a ľahké. Náhradné záplaty sú uložené v rúčke.
452,Slovak,Silné predné svetlo odolné voči vplyvom počasia.
453,Slovak,"Pánske pretekárske krátke nohavice z 8 častí. Vyrobené sú z lykry, obsahujú elastický pás a umožňujú stiahnutie na nohách."
454,Slovak,"Pánske pretekárske krátke nohavice z 8 častí. Vyrobené sú z lykry, obsahujú elastický pás a umožňujú stiahnutie na nohách."
455,Slovak,"Pánske pretekárske krátke nohavice z 8 častí. Vyrobené sú z lykry, obsahujú elastický pás a umožňujú stiahnutie na nohách."
456,Slovak,Teplé elastické nohavice vyrobené zo spandexu určené na bicyklovanie v zime. Bezšvová semišová verzia vylučuje otlačenie na tele.
457,Slovak,Teplé elastické nohavice vyrobené zo spandexu určené na bicyklovanie v zime. Bezšvová semišová verzia vylučuje otlačenie na tele.
458,Slovak,Teplé elastické nohavice vyrobené zo spandexu určené na bicyklovanie v zime. Bezšvová semišová verzia vylučuje otlačenie na tele.
459,Slovak,"Navrhnuté pre tím AWC. Vyznačuje sa pevnými pásmi, kontrolou vlhkosti, semišovou výplňou a stiahnutím na nohách."
460,Slovak,"Navrhnuté pre tím AWC. Vyznačuje sa pevnými pásmi, kontrolou vlhkosti, semišovou výplňou a stiahnutím na nohách."
461,Slovak,"Navrhnuté pre tím AWC. Vyznačuje sa pevnými pásmi, kontrolou vlhkosti, semišovou výplňou a stiahnutím na nohách."
462,Slovak,"Celomäkčené rukavice so zlepšenou ohybnosťou prstov, odolnou dlaňovou časťou a nastaviteľným pútkom. "
463,Slovak,"Celomäkčené rukavice so zlepšenou ohybnosťou prstov, odolnou dlaňovou časťou a nastaviteľným pútkom. "
464,Slovak,"Celomäkčené rukavice so zlepšenou ohybnosťou prstov, odolnou dlaňovou časťou a nastaviteľným pútkom. "
465,Slovak,"Celomäkčené rukavice so zlepšenou ohybnosťou prstov, odolnou dlaňovou časťou a nastaviteľným pútkom. "
466,Slovak,"Celomäkčené rukavice so zlepšenou ohybnosťou prstov, odolnou dlaňovou časťou a nastaviteľným pútkom. "
467,Slovak,"Celomäkčené rukavice so zlepšenou ohybnosťou prstov, odolnou dlaňovou časťou a nastaviteľným pútkom. "
468,Slovak,"Syntetická dlaňová časť, ohybné prstové časti, priedušný povrch so sieťkou. Používané jazdcami tímu AWC."
469,Slovak,"Syntetická dlaňová časť, ohybné prstové časti, priedušný povrch so sieťkou. Používané jazdcami tímu AWC."
470,Slovak,"Syntetická dlaňová časť, ohybné prstové časti, priedušný povrch so sieťkou. Používané jazdcami tímu AWC."
471,Slovak,"Ľahké a odolné proti vetru. Možno ich poskladať tak, aby sa zmestili do vrecka."
472,Slovak,"Ľahké a odolné proti vetru. Možno ich poskladať tak, aby sa zmestili do vrecka."
473,Slovak,"Ľahké a odolné proti vetru. Možno ich poskladať tak, aby sa zmestili do vrecka."
474,Slovak,"Krátke nohavice určené na veľké zaťaženie, odolné voči odieraniu, s bezšvovými vnútornými trenírkami z lykry s antibakteriálnou semišovou vložkou pre väčšie pohodlie."
475,Slovak,"Krátke nohavice určené na veľké zaťaženie, odolné voči odieraniu, s bezšvovými vnútornými trenírkami z lykry s antibakteriálnou semišovou vložkou pre väčšie pohodlie."
476,Slovak,"Krátke nohavice určené na veľké zaťaženie, odolné voči odieraniu, s bezšvovými vnútornými trenírkami z lykry s antibakteriálnou semišovou vložkou pre väčšie pohodlie."
477,Slovak,"Fľaša na vodu s logom tímu AWC – objem 870 ml, nepriepustná."
478,Slovak,Pevný hliníkový stojan bezpečne udrží fľašu aj v ťažkom teréne.
479,Slovak,Hliníkový stojan je ľahší ako naša horská verzia. Ideálny na dlhé vzdialenosti.
480,Slovak,"Obsahuje 8 záplat rôznych veľkostí, lepidlo a brúsny papier."
481,Slovak,"Tenké, ľahké a odolné s vyhrnutými manžetami. "
482,Slovak,"Tenké, ľahké a odolné s vyhrnutými manžetami. "
483,Slovak,Bezpečne unesie 4 bicykle. Má oceľovú konštrukciu a príchytku veľkosti 5 cm.
484,Slovak,"Odstraňuje najodolnejšie nečistoty, rozpúšťa mastnotu a je bezpečný pre životné prostredie. Fľaša s objemom 1 liter."
485,Slovak,Blatníky so svorkou sa hodia pre väčšinu horských bicyklov.
486,Slovak,Ideálny viacúčelový stojan na bicykel určený na domáce opravy bicykla. Rýchlo nastaviteľné svorky a oceľová konštrukcia.
487,Slovak,"Univerzálny batoh s výstupom pre pitný režim a objemom približne 2 litre poskytuje prídavné úložné miesto, ľahko prístupné plnenie a pásový remeň. "
488,Slovak,"Klasické priedušné tričko s krátkym rukávom, vynikajúcou kontrolou vlhkosti, predným zipsom a tromi zadnými vreckami."
489,Slovak,"Klasické priedušné tričko s krátkym rukávom, vynikajúcou kontrolou vlhkosti, predným zipsom a tromi zadnými vreckami."
490,Slovak,"Klasické priedušné tričko s krátkym rukávom, vynikajúcou kontrolou vlhkosti, predným zipsom a tromi zadnými vreckami."
491,Slovak,"Klasické priedušné tričko s krátkym rukávom, vynikajúcou kontrolou vlhkosti, predným zipsom a tromi zadnými vreckami."
492,Slovak,"Hliníkový rám HL má osobitý tvar, ktorý spája dobrý vzhľad s pevnosťou. Odolá najtvrdším výzvam každodennej jazdy. Pánska verzia."
493,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
494,Slovak,"Hliníkový rám HL má osobitý tvar, ktorý spája dobrý vzhľad s pevnosťou. Odolá najtvrdším výzvam každodennej jazdy. Pánska verzia."
495,Slovak,"Hliníkový rám HL má osobitý tvar, ktorý spája dobrý vzhľad s pevnosťou. Odolá najtvrdším výzvam každodennej jazdy. Pánska verzia."
496,Slovak,"Hliníkový rám HL má osobitý tvar, ktorý spája dobrý vzhľad s pevnosťou. Odolá najtvrdším výzvam každodennej jazdy. Pánska verzia."
497,Slovak,"Hliníkový rám HL má osobitý tvar, ktorý spája dobrý vzhľad s pevnosťou. Odolá najtvrdším výzvam každodennej jazdy. Pánska verzia."
498,Slovak,"Hliníkový rám HL má osobitý tvar, ktorý spája dobrý vzhľad s pevnosťou. Odolá najtvrdším výzvam každodennej jazdy. Pánska verzia."
499,Slovak,"Hliníkový rám HL má osobitý tvar, ktorý spája dobrý vzhľad s pevnosťou. Odolá najtvrdším výzvam každodennej jazdy. Pánska verzia."
500,Slovak,"Hliníkový rám HL má osobitý tvar, ktorý spája dobrý vzhľad s pevnosťou. Odolá najtvrdším výzvam každodennej jazdy. Pánska verzia."
501,Slovak,Dizajn „Wide link“.
502,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
503,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
504,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
505,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
506,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
507,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
508,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
509,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
510,Slovak,Ľahký spevnený hliníkový rám poskytuje vzpriamenejšiu polohu počas jazdy v meste. Náš prevratný dizajn ponúka optimálne pohodlie.
511,Slovak,Rám ML je tepelne spracovaný hliníkový rám s rovnakými detailmi a kvalitou ako rám HL. Ponúka skvelý výkon. Pánska verzia.
512,Slovak,Rám ML je tepelne spracovaný hliníkový rám s rovnakými detailmi a kvalitou ako rám HL. Ponúka skvelý výkon. Pánska verzia.
513,Slovak,Rám ML je tepelne spracovaný hliníkový rám s rovnakými detailmi a kvalitou ako rám HL. Ponúka skvelý výkon. Pánska verzia.
515,Slovak,Syntetická koža s gélom pre väčšie pohodlie.
516,Slovak,Navrhnuté na tlmenie nárazov.
517,Slovak,Anatomický dizajn pre celodennú pohodlnú jazdu. Vyrobené z odolnej kože.
518,Slovak,Ľahké penové sedadlo.
519,Slovak,Gumené tlmiče tlmia nárazy.
520,Slovak,Ľahké kevlarové pretekárske sedadlo. Vyrobené z kože.
521,Slovak,"Pohodlné, ergonomicky tvarované gélové sedadlo."
522,Slovak,Nový dizajn zbavuje tlaku pri dlhých jazdách.
523,Slovak,Vyrezaný otvor na pohodlnejšiu jazdu.
524,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
525,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
526,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
527,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
528,Slovak,Samotesniaca rúrka.
529,Slovak,Bežná viacúčelová rúrka.
530,Slovak,Univerzálna rúrka.
531,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
532,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
533,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
534,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
535,Slovak,"Porovnateľný ťah, lacnejšie puzdro pätkového lanka."
536,Slovak,"Výborný ťah, guma s vysokou hustotou."
537,Slovak,"Neuveriteľný ťah, ľahký spevnený uhlík."
538,Slovak,Rovnako skvelý dezén ako pri drahšej pneumatike s lacnejším puzdrom pätkového lanka.
539,Slovak,Guma s vyššou hustotou.
540,Slovak,Ľahký spevnený uhlík s bezkonkurenčnou hmotnosťou umožňujúci neprekonateľnú jazdu.
541,Slovak,Guma s vysokou hustotou.
542,Slovak,"Rozšírená plocha umožňuje jazdiť v akejkoľvek obuvi, výborná na všestrannú jazdu."
543,Slovak,Ľahký a odolný pedál bez svoriek s nastaviteľným ťahom.
544,Slovak,Nehrdzavejúca oceľ. Určené na jednoduché odstránenie blata.
549,Slovak,Rám ML je tepelne spracovaný hliníkový rám s rovnakými detailmi a kvalitou ako rám HL. Ponúka skvelý výkon. Pánska verzia.
550,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
551,Slovak,Náš rám najvyššej kvality využíva rovnakú prevratnú technológiu výroby rámov ako hliníkový rám ML.
552,Slovak,Dizajn „Wide link“.
553,Slovak,Jedinečný tvar znižuje pocit únavy začínajúcich jazdcov.
554,Slovak,Ľahké a zároveň pevné hliníkové riadidlá určené na jazdu na dlhé vzdialenosti.
555,Slovak,"Brzdové doštičky vhodné do každého počasia umožňujú výborné zastavenie, pretože na ráf tlačí väčšia plocha."
556,Slovak,Veľmi pevná os.
557,Slovak,Rameno kľuky s vysokou pevnosťou.
558,Slovak,"Trojitý prevodník, hliníkové rameno kľuky, bezchybný prevod."
591,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
592,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
593,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
594,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
595,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
596,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
597,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
598,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
599,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
600,Slovak,Hodí sa na akýkoľvek druh jazdy – cestnú alebo terénnu. Cenová dostupnosť pre každého. Plynulá zmena prevodov a pohodlná jazda.
601,Slovak,Chrómovaná oceľ.
602,Slovak,Tesniace manžety vyrobené zo zliatiny hliníka. Os s veľkým priemerom.
603,Slovak,Tesniace manžety vyrobené zo zliatiny hliníka a dutá náprava.
210,Slovenian,"Naš najlažji in najkakovostnejši aluminijast okvir iz najnovejše zlitine, ki je zvarjen in toplotno obdelan tako, da zdrži tudi največje napore. Rezultat našega inovativnega dela so izjemno udobni in visokokakovostni izdelki."
211,Slovenian,"Naš najlažji in najkakovostnejši aluminijast okvir iz najnovejše zlitine, ki je zvarjen in toplotno obdelan tako, da zdrži tudi največje napore. Rezultat našega inovativnega dela so izjemno udobni in visokokakovostni izdelki."
212,Slovenian,"Lahek, snemljiv in zračen univerzalni vizir."
213,Slovenian,"Lahek, snemljiv in zračen univerzalni vizir."
214,Slovenian,"Lahek, snemljiv in zračen univerzalni vizir."
215,Slovenian,"Lahek, snemljiv in zračen univerzalni vizir."
216,Slovenian,"Lahek, snemljiv in zračen univerzalni vizir."
217,Slovenian,"Lahek, snemljiv in zračen univerzalni vizir."
218,Slovenian,"Kombinacija naravnih in sintetičnih vlaken, ki ostane suha in ponuja ravno pravšnjo oblazinjenje."
219,Slovenian,"Kombinacija naravnih in sintetičnih vlaken, ki ostane suha in ponuja ravno pravšnjo oblazinjenje."
220,Slovenian,"Lahek, snemljiv in zračen univerzalni vizir."
221,Slovenian,"Lahek, snemljiv in zračen univerzalni vizir."
222,Slovenian,"Lahek, snemljiv in zračen univerzalni vizir."
223,Slovenian,"Tradicionalni slog s šiltom, ki ga lahko zavihate navzgor; univerzalna velikost."
224,Slovenian,"Tradicionalni slog s šiltom, ki ga lahko zavihate navzgor; univerzalna velikost."
225,Slovenian,"Tradicionalni slog s šiltom, ki ga lahko zavihate navzgor; univerzalna velikost."
226,Slovenian,Kolesarska majica za moške in ženske iz mikrovlaken z dolgimi rokavi in logotipom ekipe AWC
227,Slovenian,Kolesarska majica za moške in ženske iz mikrovlaken z dolgimi rokavi in logotipom ekipe AWC
228,Slovenian,Kolesarska majica za moške in ženske iz mikrovlaken z dolgimi rokavi in logotipom ekipe AWC
